date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:48:41	1782/1782	---M--	200	added ('OK')	image/jpeg	date:Fri,%2005%20Feb%202021%2010:07:54%20GMT	http://cdn.shopify.com/s/files/1/1811/9799/products/shoe14_608141c6-f805-4374-aee5-65a7b34f6d51_compact.jpg?v=1494319082	C:/My%20Web%20Sites/shoe/cdn.shopify.com/s/files/1/1811/9799/products/shoe14_608141c6-f805-4374-aee5-65a7b34f6d51_compact3d5c.jpg	(from https://huge-shoes.myshopify.com/products/covered-crew-neck)
00:48:41	25847/25847	---M--	200	added ('OK')	image/jpeg	date:Fri,%2005%20Feb%202021%2010:07:52%20GMT	http://cdn.shopify.com/s/files/1/1811/9799/products/shoe9_37c43b49-caa9-492a-9a90-7f279fd404b1.jpg?v=1494319082	C:/My%20Web%20Sites/shoe/cdn.shopify.com/s/files/1/1811/9799/products/shoe9_37c43b49-caa9-492a-9a90-7f279fd404b13d5c.jpg	(from https://huge-shoes.myshopify.com/products/covered-crew-neck)
00:48:42	1478/1478	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Feb%202021%2017:48:40%20GMT	http://cdn.shopify.com/s/files/1/1811/9799/products/shoe9_37c43b49-caa9-492a-9a90-7f279fd404b1_compact.jpg?v=1494319082	C:/My%20Web%20Sites/shoe/cdn.shopify.com/s/files/1/1811/9799/products/shoe9_37c43b49-caa9-492a-9a90-7f279fd404b1_compact3d5c.jpg	(from https://huge-shoes.myshopify.com/products/covered-crew-neck)
00:48:42	1572/1572	---M--	200	added ('OK')	image/jpeg	date:Fri,%2005%20Feb%202021%2010:07:56%20GMT	http://cdn.shopify.com/s/files/1/1811/9799/products/shoe16_9887b0a3-2a5e-4611-a15f-fb10959ae0bc_compact.jpg?v=1494319082	C:/My%20Web%20Sites/shoe/cdn.shopify.com/s/files/1/1811/9799/products/shoe16_9887b0a3-2a5e-4611-a15f-fb10959ae0bc_compact3d5c.jpg	(from https://huge-shoes.myshopify.com/products/covered-crew-neck)
00:48:44	158890/158890	---MCZ	200	added ('OK')	text/html	etag:cacheable:d328f930a28779de7b57f4916f9cd69f	https://huge-shoes.myshopify.com/collections/hiking-boots/products/lee-marc-frock	C:/My%20Web%20Sites/shoe/huge-shoes.myshopify.com/collections/hiking-boots/products/lee-marc-frock.html	(from https://huge-shoes.myshopify.com/products/covered-crew-neck)
00:48:45	13167/13167	---M--	200	added ('OK')	image/jpeg	date:Thu,%2021%20Jan%202021%2016:58:18%20GMT	http://cdn.shopify.com/s/files/1/1811/9799/products/shoe19_grande.jpg?v=1494313857	C:/My%20Web%20Sites/shoe/cdn.shopify.com/s/files/1/1811/9799/products/shoe19_grandee39f.jpg	(from https://huge-shoes.myshopify.com/products/georgette-tunic)
00:48:45	13733/13733	---M--	200	added ('OK')	image/jpeg	date:Fri,%2005%20Feb%202021%2010:08:00%20GMT	http://cdn.shopify.com/s/files/1/1811/9799/products/shoe4_grande.jpg?v=1494313857	C:/My%20Web%20Sites/shoe/cdn.shopify.com/s/files/1/1811/9799/products/shoe4_grandee39f.jpg	(from https://huge-shoes.myshopify.com/products/georgette-tunic)
00:48:46	11729/11729	---M--	200	added ('OK')	image/jpeg	date:Fri,%2005%20Feb%202021%2010:08:01%20GMT	http://cdn.shopify.com/s/files/1/1811/9799/products/shoe20_grande.jpg?v=1494313861	C:/My%20Web%20Sites/shoe/cdn.shopify.com/s/files/1/1811/9799/products/shoe20_grande54eb.jpg	(from https://huge-shoes.myshopify.com/products/georgette-tunic)
00:48:46	1110/1110	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:a880bf18fdee5116a730cb2abe2ca4ea	https://huge-shoes.myshopify.com/products/georgette-tunic.oembed	C:/My%20Web%20Sites/shoe/huge-shoes.myshopify.com/products/georgette-tunic.oembed	(from https://huge-shoes.myshopify.com/products/georgette-tunic)
00:48:46	1952/1952	---M--	200	added ('OK')	image/jpeg	date:Fri,%2005%20Feb%202021%2010:08:03%20GMT	http://cdn.shopify.com/s/files/1/1811/9799/products/shoe19_compact.jpg?v=1494313857	C:/My%20Web%20Sites/shoe/cdn.shopify.com/s/files/1/1811/9799/products/shoe19_compacte39f.jpg	(from https://huge-shoes.myshopify.com/products/georgette-tunic)
00:48:47	21927/21927	---M--	200	added ('OK')	image/jpeg	date:Fri,%2005%20Feb%202021%2010:08:04%20GMT	http://cdn.shopify.com/s/files/1/1811/9799/products/shoe4.jpg?v=1494313857	C:/My%20Web%20Sites/shoe/cdn.shopify.com/s/files/1/1811/9799/products/shoe4e39f.jpg	(from https://huge-shoes.myshopify.com/products/georgette-tunic)
00:48:47	1593/1593	---M--	200	added ('OK')	image/jpeg	date:Fri,%2005%20Feb%202021%2010:08:05%20GMT	http://cdn.shopify.com/s/files/1/1811/9799/products/shoe4_compact.jpg?v=1494313857	C:/My%20Web%20Sites/shoe/cdn.shopify.com/s/files/1/1811/9799/products/shoe4_compacte39f.jpg	(from https://huge-shoes.myshopify.com/products/georgette-tunic)
00:48:48	1702/1702	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Feb%202021%2017:48:47%20GMT	http://cdn.shopify.com/s/files/1/1811/9799/products/shoe20_compact.jpg?v=1494313861	C:/My%20Web%20Sites/shoe/cdn.shopify.com/s/files/1/1811/9799/products/shoe20_compact54eb.jpg	(from https://huge-shoes.myshopify.com/products/georgette-tunic)
00:48:48	134/134	---M--	200	added ('OK')	image/png	date:Fri,%2005%20Feb%202021%2010:08:07%20GMT	http://cdn.shopify.com/s/files/1/1811/9799/files/yellow.png?v=13943403734607938308	C:/My%20Web%20Sites/shoe/cdn.shopify.com/s/files/1/1811/9799/files/yellow12d2.png	(from https://huge-shoes.myshopify.com/products/georgette-tunic)
00:48:49	18198/18198	---MCZ	200	added ('OK')	application/atom+xml	etag:cacheable:168ddeb94ecf1ed0cad8609c06d0c75e	https://huge-shoes.myshopify.com/collections/hiking-boots.atom	C:/My%20Web%20Sites/shoe/huge-shoes.myshopify.com/collections/hiking-boots.atom	(from https://huge-shoes.myshopify.com/collections/hiking-boots)
00:48:50	8309/8309	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:a1b28478c8d137ddadfac6d52516a237	https://huge-shoes.myshopify.com/collections/hiking-boots.oembed	C:/My%20Web%20Sites/shoe/huge-shoes.myshopify.com/collections/hiking-boots.oembed	(from https://huge-shoes.myshopify.com/collections/hiking-boots)
00:48:50	123/123	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2015%20Feb%202021%2017:48:49%20GMT	https://huge-shoes.myshopify.com/collections/hiking-boots/products/georgette-tunic	C:/My%20Web%20Sites/shoe/huge-shoes.myshopify.com/collections/hiking-boots/products/georgette-tunic	(from https://huge-shoes.myshopify.com/collections/hiking-boots)
00:48:50	123/123	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2015%20Feb%202021%2017:48:49%20GMT	https://huge-shoes.myshopify.com/collections/hiking-boots/products/georgette-tunic	C:/My%20Web%20Sites/shoe/huge-shoes.myshopify.com/collections/hiking-boots/products/georgette-tunic	(from https://huge-shoes.myshopify.com/collections/hiking-boots)
00:48:50	125/125	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2015%20Feb%202021%2017:48:49%20GMT	https://huge-shoes.myshopify.com/collections/hiking-boots/products/ladies4zone-dress	C:/My%20Web%20Sites/shoe/huge-shoes.myshopify.com/collections/hiking-boots/products/ladies4zone-dress	(from https://huge-shoes.myshopify.com/collections/hiking-boots)
00:48:51	125/125	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2015%20Feb%202021%2017:48:50%20GMT	https://huge-shoes.myshopify.com/collections/hiking-boots/products/ladies4zone-dress	C:/My%20Web%20Sites/shoe/huge-shoes.myshopify.com/collections/hiking-boots/products/ladies4zone-dress	(from https://huge-shoes.myshopify.com/collections/hiking-boots)
00:48:51	126/126	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2015%20Feb%202021%2017:48:50%20GMT	https://huge-shoes.myshopify.com/collections/hiking-boots/products/blazers-waistcoats	C:/My%20Web%20Sites/shoe/huge-shoes.myshopify.com/collections/hiking-boots/products/blazers-waistcoats	(from https://huge-shoes.myshopify.com/collections/hiking-boots)
00:48:51	126/126	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2015%20Feb%202021%2017:48:50%20GMT	https://huge-shoes.myshopify.com/collections/hiking-boots/products/blazers-waistcoats	C:/My%20Web%20Sites/shoe/huge-shoes.myshopify.com/collections/hiking-boots/products/blazers-waistcoats	(from https://huge-shoes.myshopify.com/collections/hiking-boots)
00:48:52	123/123	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2015%20Feb%202021%2017:48:51%20GMT	https://huge-shoes.myshopify.com/collections/hiking-boots/products/endeavor-shorts	C:/My%20Web%20Sites/shoe/huge-shoes.myshopify.com/collections/hiking-boots/products/endeavor-shorts	(from https://huge-shoes.myshopify.com/collections/hiking-boots)
00:48:52	123/123	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2015%20Feb%202021%2017:48:51%20GMT	https://huge-shoes.myshopify.com/collections/hiking-boots/products/endeavor-shorts	C:/My%20Web%20Sites/shoe/huge-shoes.myshopify.com/collections/hiking-boots/products/endeavor-shorts	(from https://huge-shoes.myshopify.com/collections/hiking-boots)
00:48:52	122/122	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2015%20Feb%202021%2017:48:51%20GMT	https://huge-shoes.myshopify.com/collections/hiking-boots/products/bermuda-shorts	C:/My%20Web%20Sites/shoe/huge-shoes.myshopify.com/collections/hiking-boots/products/bermuda-shorts	(from https://huge-shoes.myshopify.com/collections/hiking-boots)
00:48:52	122/122	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2015%20Feb%202021%2017:48:51%20GMT	https://huge-shoes.myshopify.com/collections/hiking-boots/products/bermuda-shorts	C:/My%20Web%20Sites/shoe/huge-shoes.myshopify.com/collections/hiking-boots/products/bermuda-shorts	(from https://huge-shoes.myshopify.com/collections/hiking-boots)
00:48:53	125/125	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2015%20Feb%202021%2017:48:52%20GMT	https://huge-shoes.myshopify.com/collections/hiking-boots/products/fleece-sweatshirt	C:/My%20Web%20Sites/shoe/huge-shoes.myshopify.com/collections/hiking-boots/products/fleece-sweatshirt	(from https://huge-shoes.myshopify.com/collections/hiking-boots)
00:48:53	125/125	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2015%20Feb%202021%2017:48:52%20GMT	https://huge-shoes.myshopify.com/collections/hiking-boots/products/fleece-sweatshirt	C:/My%20Web%20Sites/shoe/huge-shoes.myshopify.com/collections/hiking-boots/products/fleece-sweatshirt	(from https://huge-shoes.myshopify.com/collections/hiking-boots)
00:48:54	95370/95370	---MCZ	404	error ('Not%20Found')	text/html	etag:cacheable:4b640a14d5dfb4c62868ebef3f79ff93	https://huge-shoes.myshopify.com/collections/covered-crew-neck	C:/My%20Web%20Sites/shoe/huge-shoes.myshopify.com/collections/covered-crew-neck	(from https://huge-shoes.myshopify.com/collections/hiking-boots)
00:48:55	95370/95370	---MCZ	404	error ('Not%20Found')	text/html	etag:cacheable:4b640a14d5dfb4c62868ebef3f79ff93	https://huge-shoes.myshopify.com/collections/juniors-athletic-shoes	C:/My%20Web%20Sites/shoe/huge-shoes.myshopify.com/collections/juniors-athletic-shoes	(from https://huge-shoes.myshopify.com/collections/hiking-boots)
00:48:56	95370/95370	---MCZ	404	error ('Not%20Found')	text/html	etag:cacheable:4b640a14d5dfb4c62868ebef3f79ff93	https://huge-shoes.myshopify.com/collections/vans-black-canvas-shoes	C:/My%20Web%20Sites/shoe/huge-shoes.myshopify.com/collections/vans-black-canvas-shoes	(from https://huge-shoes.myshopify.com/collections/hiking-boots)
00:48:57	95370/95370	---MCZ	404	error ('Not%20Found')	text/html	etag:cacheable:4b640a14d5dfb4c62868ebef3f79ff93	https://huge-shoes.myshopify.com/collections/new-mens-running-shoes	C:/My%20Web%20Sites/shoe/huge-shoes.myshopify.com/collections/new-mens-running-shoes	(from https://huge-shoes.myshopify.com/collections/hiking-boots)
00:48:58	11462/11462	---M--	200	added ('OK')	image/jpeg	date:Fri,%2005%20Feb%202021%2010:08:19%20GMT	http://cdn.shopify.com/s/files/1/1811/9799/products/shoe11_e0a69d33-e768-464e-bedc-d33dc95f9d3b_grande.jpg?v=1494323839	C:/My%20Web%20Sites/shoe/cdn.shopify.com/s/files/1/1811/9799/products/shoe11_e0a69d33-e768-464e-bedc-d33dc95f9d3b_grandea066.jpg	(from https://huge-shoes.myshopify.com/products/juniors-athletic-shoes)
00:48:59	12991/12991	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Feb%202021%2017:48:58%20GMT	http://cdn.shopify.com/s/files/1/1811/9799/products/shoe15_37da4784-fd93-4e8a-8704-ce37cc2fb3bf_grande.jpg?v=1494323839	C:/My%20Web%20Sites/shoe/cdn.shopify.com/s/files/1/1811/9799/products/shoe15_37da4784-fd93-4e8a-8704-ce37cc2fb3bf_grandea066.jpg	(from https://huge-shoes.myshopify.com/products/juniors-athletic-shoes)
00:49:00	13612/13612	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Feb%202021%2017:48:58%20GMT	http://cdn.shopify.com/s/files/1/1811/9799/products/shoe17_4894bc70-1122-4740-8c89-dd2dbf5398cd_grande.jpg?v=1494323840	C:/My%20Web%20Sites/shoe/cdn.shopify.com/s/files/1/1811/9799/products/shoe17_4894bc70-1122-4740-8c89-dd2dbf5398cd_grandece27.jpg	(from https://huge-shoes.myshopify.com/products/juniors-athletic-shoes)
00:49:00	2411/2411	---M--	200	added ('OK')	image/jpeg	date:Fri,%2005%20Feb%202021%2010:08:23%20GMT	https://cdn.shopify.com/s/files/1/1811/9799/products/shoe11_e0a69d33-e768-464e-bedc-d33dc95f9d3b_medium.jpg?v=1494323839	C:/My%20Web%20Sites/shoe/cdn.shopify.com/s/files/1/1811/9799/products/shoe11_e0a69d33-e768-464e-bedc-d33dc95f9d3b_mediuma066.jpg	(from https://huge-shoes.myshopify.com/products/juniors-athletic-shoes)
00:49:01	1142/1142	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:12cd3f3767836697e94b386bc93b5167	https://huge-shoes.myshopify.com/products/juniors-athletic-shoes.oembed	C:/My%20Web%20Sites/shoe/huge-shoes.myshopify.com/products/juniors-athletic-shoes.oembed	(from https://huge-shoes.myshopify.com/products/juniors-athletic-shoes)
00:49:01	1379/1379	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Feb%202021%2017:49:00%20GMT	http://cdn.shopify.com/s/files/1/1811/9799/products/shoe11_e0a69d33-e768-464e-bedc-d33dc95f9d3b_compact.jpg?v=1494323839	C:/My%20Web%20Sites/shoe/cdn.shopify.com/s/files/1/1811/9799/products/shoe11_e0a69d33-e768-464e-bedc-d33dc95f9d3b_compacta066.jpg	(from https://huge-shoes.myshopify.com/products/juniors-athletic-shoes)
00:49:01	20371/20371	---M--	200	added ('OK')	image/jpeg	date:Fri,%2005%20Feb%202021%2010:08:25%20GMT	http://cdn.shopify.com/s/files/1/1811/9799/products/shoe15_37da4784-fd93-4e8a-8704-ce37cc2fb3bf.jpg?v=1494323839	C:/My%20Web%20Sites/shoe/cdn.shopify.com/s/files/1/1811/9799/products/shoe15_37da4784-fd93-4e8a-8704-ce37cc2fb3bfa066.jpg	(from https://huge-shoes.myshopify.com/products/juniors-athletic-shoes)
00:49:02	1723/1723	---M--	200	added ('OK')	image/jpeg	date:Fri,%2005%20Feb%202021%2010:08:26%20GMT	http://cdn.shopify.com/s/files/1/1811/9799/products/shoe15_37da4784-fd93-4e8a-8704-ce37cc2fb3bf_compact.jpg?v=1494323839	C:/My%20Web%20Sites/shoe/cdn.shopify.com/s/files/1/1811/9799/products/shoe15_37da4784-fd93-4e8a-8704-ce37cc2fb3bf_compacta066.jpg	(from https://huge-shoes.myshopify.com/products/juniors-athletic-shoes)
00:49:02	1432/1432	---M--	200	added ('OK')	image/jpeg	date:Fri,%2005%20Feb%202021%2010:08:27%20GMT	http://cdn.shopify.com/s/files/1/1811/9799/products/shoe17_4894bc70-1122-4740-8c89-dd2dbf5398cd_compact.jpg?v=1494323840	C:/My%20Web%20Sites/shoe/cdn.shopify.com/s/files/1/1811/9799/products/shoe17_4894bc70-1122-4740-8c89-dd2dbf5398cd_compactce27.jpg	(from https://huge-shoes.myshopify.com/products/juniors-athletic-shoes)
